CHROM	POS	FST	XPNSL	BASES	COVERED_BASES	at_THETA	at_PI	at_TD	me_THETA	me_PI	me_TD
seq_s_18363	185001	0.0561	-0.2645689	1000	290	0.00315122876143755	0.00251219918040078	-0.412098479869115	0.00325295361225201	0.00367563471011747	0.397775577109983
seq_s_18363	186001			1000	168						
seq_s_18363	187001			1000	0						
seq_s_18363	188001	0.0242	0.0960536285714286	1000	439	0.00582869647901434	0.00671152262732825	0.398771596104974	0.00644662788760649	0.00740944704498235	0.573161240443674
seq_s_18363	189001	-0.0019	-0.444110333333333	1000	219	0.00250371600223806	0.00386675131910768	0.928667150075165	0.00287170942938534	0.00406442872196297	1.12701034610286
seq_s_18363	190001	0.0779	0.146098694444444	1000	795	0.00413821739237837	0.00614349164942724	1.33283861851665	0.00553752271100342	0.0064690026954178	0.681237966580492
seq_s_18363	191001	0.1247	-0.0524712588235294	1000	999	0.00603748933873021	0.0101273981870996	2.01560139568906	0.0081839406861462	0.00944900944900945	0.657854983028618
seq_s_18363	192001	0.1109	-0.987978576923077	1000	515	0.00461364366237654	0.00723552105884201	1.47496606206049	0.00732704114604336	0.0107116184786088	1.83965274634746
seq_s_18363	193001	0.0276	-0.0873621846153846	1000	372	0.00638716797345139	0.00579325057950583	-0.241341164294124	0.00760771409317002	0.00632163535389342	-0.648751043504238
seq_s_18363	194001	0.0547	-0.3706405	1000	136	0.0026878127671085	0.00153230970314282	-0.626719327891547	0.0023121484008654	0.00105042016806723	-1.15524134158067
seq_s_18363	195001			1000	36						
seq_s_18363	196001			1000	0						
seq_s_18363	197001	0.0212	-0.26596300625	1000	467	0.00626197064371317	0.0102844281915116	1.73253229874983	0.0101001771686626	0.0117184742452408	0.653359439657726
seq_s_18363	198001	0.0615	0.0856110950617284	1000	506	0.0292578512277345	0.0203113086237514	-0.970451197524456	0.0229935390378551	0.016983016983017	-1.13314037468648
seq_s_18363	199001	0.0284	0.217750239896907	1000	694	0.0255458400747085	0.0181920671177697	-0.920806718943758	0.0226550563773555	0.0182886277987143	-0.845287588403876
seq_s_18363	200001	0.0278	-0.332343667446809	1000	723	0.0116286007406852	0.00932612698526547	-0.60691063860809	0.0104382467225791	0.0111106044716003	0.27274773037996
seq_s_18363	201001	0.0249	-0.414405011363636	1000	699	0.0109819646106751	0.0102400322117189	-0.205565212329011	0.0130459417639673	0.0130484679840903	0.000829324044889719
seq_s_18363	202001	0.0402	0.0301085124999999	1000	391	0.0112186967670616	0.0101727770584994	-0.26734867569381	0.0144760595532442	0.0115792136252494	-0.829506205502475
seq_s_18363	203001	0.0057	0.433821505882353	1000	245	0.0126820879950099	0.00777713397108336	-1.05393060295129	0.0115513046639153	0.00789414666965688	-1.21500307752888
seq_s_18363	204001	0.0256	-0.325386053125	1000	996	0.0168824866175008	0.0112900260000839	-1.0573026061418	0.0208371928174376	0.0136259323006311	-1.53031501354461
seq_s_18363	205001	0.0199	0.2924275575	1000	992	0.0211882014503916	0.0162412531086985	-0.751568377248673	0.0168003686224171	0.0159739454094293	-0.216149523178444
seq_s_18363	206001	0.0226	-0.252622305818182	1000	998	0.0195957171277369	0.0144581610758267	-0.841801611865541	0.0201652702215756	0.0166707040454535	-0.765679984599076
seq_s_18363	207001	0.0164	-0.441298766666667	1000	368	0.00893989898625219	0.00719982142247282	-0.535368835302128	0.0136718340225084	0.0098841376015289	-1.13661828210134
seq_s_18363	208001			1000	0						
seq_s_18363	209001	0.0305	0.334851859555556	1000	406	0.02025789918067	0.0173837284189078	-0.434136828000284	0.024784408474301	0.0214366913874303	-0.581512418638838
seq_s_18363	210001	0.0313	0.12202378024	1000	881	0.0251025237772631	0.0180022115532445	-0.912063720888433	0.0221294384972725	0.0200072345361789	-0.423352369669041
seq_s_18363	211001	0.0315	0.096080272278481	1000	976	0.0290261747595529	0.0195000975033618	-1.06592851254627	0.0257747690588274	0.0196135831381733	-1.06182605210858
seq_s_18363	212001	0.0404	-1.09732594565217	1000	881	0.0188787575514954	0.013762403365555	-0.864607307910383	0.0199878799330203	0.0180239737560963	-0.432479901097559
seq_s_18363	213001	0.0243	-0.0010489493939394	1000	453	0.0133144632436898	0.0135214977247407	0.046266475533536	0.0124947887093124	0.0145549814423987	0.683476422424448
seq_s_18363	214001	0.0327	0.308341394597701	1000	616	0.0252200613537129	0.0237897272741849	-0.18039387131753	0.0209294472130284	0.0213714856571999	0.0919531713903206
seq_s_18363	215001	0.0470	0.3673747125	1000	326	0.00448518449480683	0.00226334997827867	-1.15156381388416	0.00289373174096038	0.00205622598260635	-0.885997898215957
seq_s_18363	216001	0.0116	0.282873333333333	1000	102	0.016126876602651	0.0166097860982563	0.0716883542619522	0.015414322672436	0.0171299288946348	0.385345580764739
seq_s_18363	217001	0.0338	0.121268816349206	1000	870	0.0264703215960755	0.0203755657801218	-0.743407033770659	0.0238549931565147	0.0202728306176582	-0.664010360595347
seq_s_18363	218001	0.0467	0.356745103082192	1000	852	0.0308909185628245	0.0173128322171835	-1.42479954952371	0.0214063692324252	0.0170381261930558	-0.899142592394604
seq_s_18363	219001	0.0655	0.799068467543859	1000	997	0.0208986204319209	0.0125949614076209	-1.2786346761138	0.010723544840122	0.0100631565024745	-0.265916732847556
seq_s_18363	220001	0.0538	-0.152684215348837	1000	794	0.00989819210456582	0.0065984164139812	-1.0163493309748	0.00871278087580513	0.00734907409970382	-0.658858594675737
seq_s_18363	221001	0.0787	-0.023749615	1000	525	0.0069627149776525	0.0112391853835007	1.71706152241696	0.00898434807193412	0.0120774463631606	1.40388025021981
seq_s_18363	222001	0.0505	0.1166155	1000	790	0.00323898449909784	0.00507678605165845	1.4938610838862	0.00358236663627753	0.00459034636249826	1.07980779720256
seq_s_18363	223001	0.1194	-0.456466655	1000	997	0.00384974586903806	0.00703772185144835	2.33163338735092	0.00630796755301292	0.00782567482667784	1.00575814909021
seq_s_18363	224001	0.0700	0.626928	1000	750	0.00292434029061405	0.00273504657165318	-0.165309609752138	0.00167707830676104	0.00212454212454212	0.87891364621251
seq_s_18363	225001	0.0271	0.99913395	1000	267	0.0136907316976313	0.015766399059867	0.423847962493329	0.0141326823603458	0.0135407663497551	-0.166799802156165
seq_s_18363	226001	0.0461	-0.518169485714286	1000	362	0.00555382306573801	0.00626731750626634	0.322084696477393	0.00781787194104765	0.00816586728188939	0.170824268899852
seq_s_18363	227001	0.1294	0.0666360276	1000	964	0.00455032202896377	0.00445693722756768	-0.058851314350931	0.00326195210080596	0.00466235009803475	1.67160748975701
seq_s_18363	228001	0.0452	-0.501217039130435	1000	886	0.00474462660017799	0.00573757597389552	0.596758018150277	0.00709824339769062	0.00767742415597946	0.341081554267002
seq_s_18363	229001	0.0267	-0.211693976	1000	726	0.00629377645190696	0.00690421007495861	0.279593377802651	0.0090957242877019	0.00718977991705264	-0.879126487646561
seq_s_18363	230001	0.0298	-0.333247914285714	1000	464	0.00827197549877358	0.0102684496882973	0.679566163872309	0.0128762747151642	0.0126231527093596	-0.0818460792884318
seq_s_18363	231001	0.0808	-0.119429051578947	1000	936	0.0111303015868724	0.0153332527645174	1.17522462164189	0.0144459870173727	0.0163308913308913	0.569145723117935
seq_s_18363	232001	0.0473	0.324807106923077	1000	666	0.00686078333946615	0.0113631193756885	1.89175089633763	0.00708225636301113	0.00961950961950962	1.46088183076883
seq_s_18363	233001	0.2003	-0.0450910583333333	1000	343	0.0063943300815176	0.00658144207392015	0.0747302399715877	0.00733416169137479	0.00906673501425688	0.890808813555259
seq_s_18363	234001	0.1289	-0.205142058823529	1000	813	0.00382178543515059	0.00378238099517091	-0.0280961423916808	0.00348102047067558	0.00456861711474258	1.19901875173407
seq_s_18363	235001	0.0498	0.2769435	1000	718	0.00305467300551607	0.00468264162255729	1.36104068127833	0.00394160117362012	0.00491291438366647	0.945695473354622
seq_s_18363	236001	0.1278	0.600817028571428	1000	997	0.00384974586903806	0.0045535551779344	0.514754594139192	0.00473097566475969	0.00509219967595093	0.31134995636361
seq_s_18363	237001	0.1449	0.8566351	1000	944	0.00425949989363805	0.00738482146423505	2.079547708121	0.0066621225109681	0.00613475507543304	-0.330899178960851
seq_s_18363	238001	0.1156	-0.0519710311111111	1000	786	0.0039530681409382	0.00433749292908686	0.264999417768356	0.00480079667965945	0.0046696306238291	-0.108809844106923
seq_s_18363	239001	0.0901	-0.6447638	1000	634	0.00490080687504326	0.00698300438227742	1.15776967505886	0.00644775768569405	0.00826775747911394	1.13426032664798
seq_s_18363	240001	0.1783	-0.354397705357143	1000	999	0.00439090133725833	0.00531279792866605	0.60207505030002	0.00503627119147458	0.00656700656700657	1.24697360896959
seq_s_18363	241001	0.1434	-0.11369578	1000	994	0.00441298836611778	0.00537869795362914	0.627531976544189	0.00442890397912245	0.00528445397660689	0.782329968220176
seq_s_18363	242001	0.0843	-1.01922780952381	1000	707	0.00465329961377766	0.00370106587586132	-0.562859031363474	0.00533723647837671	0.00568879493914854	0.262325887408194
seq_s_18363	243001	0.0506	-0.879425066666667	1000	810	0.00338465311413663	0.00324290549480365	-0.111673114929092	0.00427033828110449	0.00394790394790395	-0.297597835400857
seq_s_18363	244001	0.0666	-0.624618857142857	1000	873	0.00146551990509009	0.000955226965706227	-0.781250347439245	0.00180098615416778	0.00162380574751709	-0.340614032673442
seq_s_18363	245001	0.1132	0.6000220625	1000	418	0.0069960294033829	0.00803050259369824	0.398812269926283	0.00376138974303462	0.00431147799568852	0.506338849671104
seq_s_18363	246001	0.0218	-0.0940012125	1000	259	0.005645444576475	0.00444593879674103	-0.493924773097172	0.00607050545400954	0.00411557554414698	-1.11497095367417
seq_s_18363	247001	0.0392	-0.46249385	1000	901	0.00446278346236883	0.00310905313377052	-0.859724165656695	0.00593306004750367	0.00401263553316828	-1.33519325930438
seq_s_18363	248001	0.0783	0.0665383066666665	1000	1000	0.00548313804490135	0.00418404219503997	-0.697861188258103	0.00471678273776541	0.00385714285714286	-0.743179283793247
seq_s_18363	249001	0.0951	-0.01701147	1000	999	0.00548862667157292	0.00282619057167371	-1.42880358652108	0.00503627119147458	0.00465300465300465	-0.312218079174551
seq_s_18363	250001	0.0619	-0.8256284	1000	171	0.00534418912758416	0.00590242298597966	0.212272794235137	0.00735560660860104	0.00835421888053467	0.447218776914894
seq_s_18363	251001	0.0536	-1.27306658333333	1000	585	0.00749830843747192	0.00616620003894168	-0.50944624516305	0.0102129768680961	0.0103691180614258	0.0636536565413314
seq_s_18363	252001	0.1113	0.20449275	1000	322	0.00454090107238207	0.00309792279902495	-0.738710655886014	0.00195311914607264	0.00327622687871135	1.83821634420651
seq_s_18363	253001	0.0369	1.29093945217391	1000	468	0.00898234864905491	0.0066159946364181	-0.751212843848115	0.00470334461030739	0.00415610030994647	-0.429335001277149
seq_s_18363	254001	0.0057	0.504004153333333	1000	894	0.00306663201616406	0.00282033341392176	-0.214164411285234	0.0024621535543891	0.00255672738894215	0.141735197219019
seq_s_18363	255001	0.0450	0.28203509	1000	954	0.00364009863218468	0.00155932871698624	-1.58568220249087	0.00296653002375183	0.00184302071094524	-1.45342498659189
seq_s_18363	256001	0.0535	0.4468118	1000	268	0.00340991171946601	0.00213345236559862	-0.76071825202103	0.00351998711773538	0.00159914712153518	-1.67052613313736
seq_s_18363	257001	0.0104	0.19545675	1000	499	0.00146510034599902	0.00193699035372964	0.608455911544741	0.00252065877769695	0.00270871413155982	0.245761171242669
seq_s_18363	258001	0.0279	0.659792944444444	1000	574	0.00573150318282371	0.00517017490421158	-0.269380078192036	0.00602608712141923	0.00413523758471493	-1.2367227025351
seq_s_18363	259001	0.0218	0.329505	1000	481	0.00265987292545457	0.00196001531429665	-0.590352201205965	0.00196124022360308	0.00205615590230975	0.148152956907716
seq_s_18363	260001	0.0753	0.144957666666667	1000	517	0.00212113657442992	0.00229694592148833	0.178021857970587	0.00243289889762239	0.00178544859395923	-0.876645488931134
seq_s_18363	261001	0.0201	0.296480214285714	1000	355	0.00360394049899619	0.00317916928120196	-0.264447737121445	0.00265734238747347	0.00216684723726977	-0.565054529384471
seq_s_18363	262001			1000	0						
seq_s_18363	263001			1000	23						
seq_s_18363	264001			1000	59						
seq_s_18363	265001			1000	0						
seq_s_18363	266001			1000	0						
seq_s_18363	267001			1000	0						
seq_s_18363	268001			771	0						

